,MPI tag,MLI tag
1710,AWAY,
1711,AWAY,
1712,AWAY,
1713,AWAY,
1714,AWAY,
1715,AWAY,
1716,AWAY,
1717,AWAY,
1718,AWAY,
1719,AWAY,
1720,AWAY,
1721,AWAY,
1722,AWAY,
1723,AWAY,
1724,AWAY,
1725,AWAY,
1726,AWAY,
1727,AWAY,
1728,AWAY,
1729,AWAY,
1730,AWAY,
1731,AWAY,
1732,AWAY,
1733,AWAY,
1734,AWAY,
1735,AWAY,
1736,AWAY,
1737,AWAY,
1738,AWAY,
1739,AWAY,
1740,AWAY,
1741,AWAY,
1742,AWAY,
1743,AWAY,
1744,AWAY,
1745,AWAY,
1746,AWAY,
1747,AWAY,
1748,AWAY,
1749,AWAY,
1750,AWAY,
1751,AWAY,
1752,AWAY,
1753,AWAY,
1754,AWAY,
1755,AWAY,
1756,AWAY,
1757,AWAY,
1758,AWAY,
1759,AWAY,
1760,AWAY,
1761,AWAY,
1762,AWAY,
1763,AWAY,
1764,AWAY,
1765,AWAY,
1766,AWAY,
1767,AWAY,
1768,AWAY,
1769,AWAY,
1770,AWAY,
1771,AWAY,
1772,AWAY,
1773,AWAY,
1774,AWAY,
1775,AWAY,
1776,AWAY,
1777,AWAY,
1778,AWAY,
1779,AWAY,
1780,AWAY,
1781,AWAY,
1782,AWAY,
1783,AWAY,
1784,AWAY,
1785,AWAY,
1786,AWAY,
1787,AWAY,
1788,AWAY,
1789,AWAY,
1790,AWAY,
1791,AWAY,
1792,AWAY,
1793,AWAY,
1794,AWAY,
1795,AWAY,
1796,AWAY,
1797,AWAY,
1798,AWAY,
1799,AWAY,
1800,AWAY,
1801,AWAY,
1802,AWAY,
1803,AWAY,
1804,AWAY,
1805,AWAY,
1806,AWAY,
1807,AWAY,
1808,AWAY,
1809,AWAY,
1810,AWAY,
1811,AWAY,
1812,AWAY,
1813,AWAY,
1814,AWAY,
1815,AWAY,
1816,AWAY,
1817,AWAY,
1818,AWAY,
1819,AWAY,
1820,AWAY,
1821,AWAY,
1822,AWAY,
1823,AWAY,
1824,AWAY,
1825,AWAY,
1826,AWAY,
1827,AWAY,
1828,AWAY,
1829,AWAY,
1830,AWAY,
1831,AWAY,
1832,AWAY,
1833,AWAY,
1834,AWAY,
1835,AWAY,
1836,AWAY,
1837,AWAY,
1838,AWAY,
1839,AWAY,
1840,AWAY,
1841,AWAY,
1842,AWAY,
1843,AWAY,
1844,AWAY,
1845,AWAY,
1846,AWAY,
1847,AWAY,
1848,AWAY,
1849,AWAY,
1850,AWAY,
1851,AWAY,
1852,AWAY,
1853,AWAY,
1854,AWAY,
1855,AWAY,
1856,AWAY,
1857,AWAY,
1858,AWAY,
1859,AWAY,
1860,AWAY,
1861,AWAY,
1862,AWAY,
1863,AWAY,
1864,AWAY,
1865,AWAY,
1866,AWAY,
1867,AWAY,
1868,AWAY,
1869,AWAY,
1870,AWAY,
1871,AWAY,
1872,AWAY,
1873,AWAY,
1874,AWAY,
1875,AWAY,
1876,AWAY,
1877,AWAY,
1878,AWAY,
1879,AWAY,
1880,AWAY,
1881,AWAY,
1882,AWAY,
1883,AWAY,
1884,AWAY,
1885,AWAY,
1886,AWAY,
1887,AWAY,
1888,AWAY,
1889,AWAY,
1890,AWAY,
1891,AWAY,
1892,AWAY,
1893,AWAY,
1894,AWAY,
1895,AWAY,
1896,AWAY,
1897,AWAY,
1898,AWAY,
1899,AWAY,
1900,AWAY,
1901,AWAY,
1902,AWAY,
1903,AWAY,
1904,AWAY,
1905,AWAY,
1906,AWAY,
1907,AWAY,
1908,AWAY,
1909,AWAY,
1910,AWAY,
1911,AWAY,
1912,AWAY,
1913,AWAY,
1914,AWAY,
1915,AWAY,
1916,AWAY,
1917,AWAY,
1918,AWAY,
1919,AWAY,
1920,AWAY,
1921,AWAY,
1922,AWAY,
1923,AWAY,
1924,AWAY,
1925,AWAY,
1926,AWAY,
1927,AWAY,
1928,AWAY,
1929,AWAY,
1930,AWAY,
1931,AWAY,
1932,AWAY,
1933,AWAY,
1934,AWAY,
1935,AWAY,
1936,AWAY,
1937,AWAY,
1938,AWAY,
1939,AWAY,
1940,AWAY,
1941,AWAY,
1942,AWAY,
1943,AWAY,
1944,AWAY,
1945,AWAY,
1946,AWAY,
1947,AWAY,
1948,AWAY,
1949,AWAY,
1950,AWAY,
1951,AWAY,
1952,AWAY,
1953,AWAY,
1954,AWAY,
1955,AWAY,
1956,AWAY,
1957,AWAY,
1958,AWAY,
1959,AWAY,
1960,AWAY,
1961,AWAY,
1962,AWAY,
1963,AWAY,
1964,AWAY,
1965,AWAY,
1966,AWAY,
1967,AWAY,
1968,AWAY,
1969,AWAY,
1970,AWAY,
1971,AWAY,
1972,AWAY,
1973,AWAY,
1974,AWAY,
1975,AWAY,
1976,AWAY,
1977,AWAY,
1978,AWAY,
1979,AWAY,
1980,AWAY,
1981,AWAY,
1982,AWAY,
1983,AWAY,
1984,AWAY,
1985,AWAY,
1986,AWAY,
1987,AWAY,
1988,AWAY,
1989,AWAY,
1990,AWAY,
1991,AWAY,
1992,AWAY,
1993,AWAY,
1994,AWAY,
1995,AWAY,
1996,AWAY,
1997,AWAY,
1998,AWAY,
1999,AWAY,
2000,AWAY,
2001,AWAY,
2002,AWAY,
2003,AWAY,
2004,AWAY,
2005,AWAY,
2006,AWAY,
2007,AWAY,
2008,AWAY,
2009,AWAY,
2010,AWAY,
2011,AWAY,
2012,AWAY,
2013,AWAY,
2014,AWAY,
2015,AWAY,
2016,AWAY,
2017,AWAY,
2018,AWAY,
2019,AWAY,
2020,AWAY,
2021,AWAY,
2022,AWAY,
2023,AWAY,
2024,AWAY,
2025,AWAY,
2026,AWAY,
2027,AWAY,
2028,AWAY,
2029,AWAY,
2030,AWAY,
2031,AWAY,
2032,AWAY,
2033,AWAY,
2034,AWAY,
2035,AWAY,
2036,AWAY,
2037,AWAY,
2038,AWAY,
2039,AWAY,
2040,AWAY,
2041,AWAY,
2042,AWAY,
2043,AWAY,
2044,AWAY,
2045,AWAY,
2046,AWAY,
2047,AWAY,
2048,AWAY,
2049,AWAY,
2050,AWAY,
2051,AWAY,
2052,AWAY,
2053,AWAY,
2054,AWAY,
2055,AWAY,
2056,AWAY,
2057,AWAY,
2058,AWAY,
2059,AWAY,
2060,AWAY,
2061,AWAY,
2062,AWAY,
2063,AWAY,
2064,AWAY,
2065,AWAY,
2066,AWAY,
2067,AWAY,
2068,AWAY,
2069,AWAY,
2070,AWAY,
2071,AWAY,
2072,AWAY,
2073,AWAY,
2074,AWAY,
2075,AWAY,
2076,AWAY,
2077,AWAY,
2078,AWAY,
2079,AWAY,
2080,AWAY,
2081,AWAY,
2082,AWAY,
2083,AWAY,
2084,AWAY,
2085,AWAY,
2086,AWAY,
2087,AWAY,
2088,AWAY,
2089,AWAY,
2090,AWAY,
2091,AWAY,
2092,AWAY,
2093,AWAY,
2094,AWAY,
2095,AWAY,
2096,AWAY,
2097,AWAY,
2098,AWAY,
2099,AWAY,
2100,AWAY,
2101,AWAY,
2102,AWAY,
2103,AWAY,
2104,AWAY,
2105,AWAY,
2106,AWAY,
2107,AWAY,
2108,AWAY,
2109,AWAY,
2110,AWAY,
2111,AWAY,
2112,AWAY,
2113,AWAY,
2114,AWAY,
2115,AWAY,
2116,AWAY,
2117,AWAY,
2118,AWAY,
2119,AWAY,
2120,AWAY,
2121,AWAY,
2122,AWAY,
2123,AWAY,
2124,AWAY,
2125,AWAY,
2126,AWAY,
2127,AWAY,
2128,AWAY,
2129,AWAY,
2130,AWAY,
2131,AWAY,
2132,AWAY,
2133,AWAY,
2134,AWAY,
2135,AWAY,
2136,AWAY,
2137,AWAY,
2138,AWAY,
2139,AWAY,
2140,AWAY,
2141,AWAY,
2142,AWAY,
2143,AWAY,
2144,AWAY,
2145,AWAY,
2146,AWAY,
2147,AWAY,
2148,AWAY,
2149,AWAY,
2150,AWAY,
2151,AWAY,
2152,AWAY,
2153,AWAY,
2154,AWAY,
2155,AWAY,
2156,AWAY,
2157,AWAY,
2158,AWAY,
2159,AWAY,
2160,AWAY,
2161,AWAY,
2162,AWAY,
2163,AWAY,
2164,AWAY,
2165,AWAY,
2166,AWAY,
2167,AWAY,
2168,AWAY,
2169,AWAY,
2170,AWAY,
2171,AWAY,
2172,AWAY,
2173,AWAY,
2174,AWAY,
2175,AWAY,
2176,AWAY,
2177,AWAY,
2178,AWAY,
2179,AWAY,
2180,AWAY,
2181,AWAY,
2182,AWAY,
2183,AWAY,
2184,AWAY,
2185,AWAY,
2186,AWAY,
2187,AWAY,
2188,AWAY,
2189,AWAY,
2190,AWAY,
2191,AWAY,
2192,AWAY,
2193,AWAY,
2194,AWAY,
2195,AWAY,
2196,AWAY,
2197,AWAY,
2198,AWAY,
2199,AWAY,
2200,AWAY,
2201,AWAY,
2202,AWAY,
2203,AWAY,
2204,AWAY,
2205,AWAY,
2206,AWAY,
2207,AWAY,
2208,AWAY,
2209,AWAY,
2210,AWAY,
2211,AWAY,
2212,AWAY,
2213,AWAY,
2214,AWAY,
2215,AWAY,
2216,AWAY,
2217,AWAY,
2218,AWAY,
2219,AWAY,
2220,AWAY,
2221,AWAY,
2222,AWAY,
2223,AWAY,
2224,AWAY,
2225,AWAY,
2226,AWAY,
2227,AWAY,
2228,AWAY,
2229,AWAY,
2230,AWAY,
2231,AWAY,
2232,AWAY,
2233,AWAY,
2234,AWAY,
2235,AWAY,
2236,AWAY,
2237,AWAY,
2238,AWAY,
2239,AWAY,
2240,AWAY,
2241,AWAY,
2242,AWAY,
2243,AWAY,
2244,AWAY,
2245,AWAY,
2246,AWAY,
2247,AWAY,
2248,AWAY,
2249,AWAY,
2250,AWAY,
2251,AWAY,
2252,AWAY,
2253,AWAY,
2254,AWAY,
2255,AWAY,
2256,AWAY,
2257,AWAY,
2258,AWAY,
2259,AWAY,
2260,AWAY,
2261,AWAY,
2262,AWAY,
2263,AWAY,
2264,AWAY,
2265,AWAY,
2266,AWAY,
2267,AWAY,
2268,AWAY,
2269,AWAY,
2270,AWAY,
2271,AWAY,
2272,AWAY,
2273,AWAY,
2274,AWAY,
2275,AWAY,
2276,AWAY,
2277,AWAY,
2278,AWAY,
2279,AWAY,
2280,AWAY,
2281,AWAY,
2282,AWAY,
2283,AWAY,
2284,AWAY,
2285,AWAY,
2286,AWAY,
2287,AWAY,
2288,AWAY,
2289,AWAY,
2290,AWAY,
2291,AWAY,
2292,AWAY,
2293,AWAY,
2294,AWAY,
2295,AWAY,
2296,AWAY,
2297,AWAY,
2298,AWAY,
2299,AWAY,
2300,AWAY,
2301,AWAY,
2302,AWAY,
2303,AWAY,
2304,AWAY,
2305,AWAY,
2306,AWAY,
2307,AWAY,
2308,AWAY,
2309,AWAY,
2310,AWAY,
2311,AWAY,
2312,AWAY,
2313,AWAY,
2314,AWAY,
2315,AWAY,
2316,AWAY,
2317,AWAY,
2318,AWAY,
2319,AWAY,
2320,AWAY,
2321,AWAY,
2322,AWAY,
2323,AWAY,
2324,AWAY,
2325,AWAY,
2326,AWAY,
2327,AWAY,
2328,AWAY,
2329,AWAY,
2330,AWAY,
2331,AWAY,
2332,AWAY,
2333,AWAY,
2334,AWAY,
2335,AWAY,
2336,AWAY,
2337,AWAY,
2338,AWAY,
2339,AWAY,
2340,AWAY,
2341,AWAY,
2342,AWAY,
2343,AWAY,
2344,AWAY,
2345,AWAY,
2346,AWAY,
2347,AWAY,
2348,AWAY,
2349,AWAY,
2350,AWAY,
2351,AWAY,
2352,AWAY,
2353,AWAY,
2354,AWAY,
2355,AWAY,
2356,AWAY,
2357,AWAY,
2358,AWAY,
2359,AWAY,
2360,AWAY,
2361,AWAY,
2362,AWAY,
2363,AWAY,
2364,AWAY,
2365,AWAY,
2366,AWAY,
2367,AWAY,
2368,AWAY,
2369,AWAY,
2370,AWAY,
2371,AWAY,
2372,AWAY,
2373,AWAY,
2374,AWAY,
2375,AWAY,
2376,AWAY,
2377,AWAY,
2378,AWAY,
2379,AWAY,
2380,AWAY,
2381,AWAY,
2382,AWAY,
2383,AWAY,
2384,AWAY,
2385,AWAY,
2386,AWAY,
2387,AWAY,
2388,AWAY,
2389,AWAY,
2390,AWAY,
2391,AWAY,
2392,AWAY,
2393,AWAY,
2394,AWAY,
2395,AWAY,
2396,AWAY,
2397,AWAY,
2398,AWAY,
2399,AWAY,
2400,AWAY,
2401,AWAY,
2402,AWAY,
2403,AWAY,
2404,AWAY,
2405,AWAY,
2406,AWAY,
2407,AWAY,
2408,AWAY,
2409,AWAY,
2410,AWAY,
2411,AWAY,
2412,AWAY,
2413,AWAY,
2414,AWAY,
2415,AWAY,
2416,AWAY,
2417,AWAY,
2418,AWAY,
2419,AWAY,
2420,AWAY,
2421,AWAY,
2422,AWAY,
2423,AWAY,
2424,AWAY,
2425,AWAY,
2426,AWAY,
2427,AWAY,
2428,AWAY,
2429,AWAY,
2430,AWAY,
2431,AWAY,
2432,AWAY,
2433,AWAY,
2434,AWAY,
2435,AWAY,
2436,AWAY,
2437,AWAY,
2438,AWAY,
2439,AWAY,
2440,AWAY,
2441,AWAY,
2442,AWAY,
2443,AWAY,
2444,AWAY,
2445,AWAY,
2446,AWAY,
2447,AWAY,
2448,AWAY,
2449,AWAY,
2450,AWAY,
2451,AWAY,
2452,AWAY,
2453,AWAY,
2454,AWAY,
2455,AWAY,
2456,AWAY,
2457,AWAY,
2458,AWAY,
2459,AWAY,
2460,AWAY,
2461,AWAY,
2462,AWAY,
2463,AWAY,
2464,AWAY,
2465,AWAY,
2466,AWAY,
2467,AWAY,
2468,AWAY,
2469,AWAY,
2470,AWAY,
2471,AWAY,
2472,AWAY,
2473,AWAY,
2474,AWAY,
2475,AWAY,
2476,AWAY,
2477,AWAY,
2478,AWAY,
2479,AWAY,
2480,AWAY,
2481,AWAY,
2482,AWAY,
2483,AWAY,
2484,AWAY,
2485,AWAY,
2486,AWAY,
2487,AWAY,
2488,AWAY,
2489,AWAY,
2490,AWAY,
2491,AWAY,
2492,AWAY,
2493,AWAY,
2494,AWAY,
2495,AWAY,
2496,AWAY,
2497,AWAY,
2498,AWAY,
2499,AWAY,
2500,AWAY,
2501,AWAY,
2502,AWAY,
2503,AWAY,
2504,AWAY,
2505,AWAY,
2506,AWAY,
2507,AWAY,
2508,AWAY,
2509,AWAY,
2510,AWAY,
2511,AWAY,
2512,AWAY,
2513,AWAY,
2514,AWAY,
2515,AWAY,
2516,AWAY,
2517,AWAY,
2518,AWAY,
2519,AWAY,
2520,AWAY,
2521,AWAY,
2522,AWAY,
2523,AWAY,
2524,AWAY,
2525,AWAY,
2526,AWAY,
2527,AWAY,
2528,AWAY,
2529,AWAY,
2530,AWAY,
2531,AWAY,
2532,AWAY,
2533,AWAY,
2534,AWAY,
2535,AWAY,
2536,AWAY,
2537,AWAY,
2538,AWAY,
2539,AWAY,
2540,AWAY,
2541,AWAY,
2542,AWAY,
2543,AWAY,
2544,AWAY,
2545,AWAY,
2546,AWAY,
2547,AWAY,
2548,AWAY,
2549,AWAY,
2550,AWAY,
2551,AWAY,
2552,AWAY,
2553,AWAY,
2554,AWAY,
2555,AWAY,
2556,AWAY,
2557,AWAY,
2558,AWAY,
2559,AWAY,
2560,AWAY,
2561,AWAY,
2562,AWAY,
2563,AWAY,
2564,AWAY,
2565,AWAY,
2566,AWAY,
2567,AWAY,
2568,AWAY,
2569,AWAY,
2570,AWAY,
2571,AWAY,
2572,AWAY,
2573,AWAY,
2574,AWAY,
2575,AWAY,
2576,AWAY,
2577,AWAY,
2578,AWAY,
2579,AWAY,
2580,AWAY,
2581,AWAY,
2582,AWAY,
2583,AWAY,
2584,AWAY,
2585,AWAY,
2586,AWAY,
2587,AWAY,
2588,AWAY,
2589,AWAY,
2590,AWAY,
2591,AWAY,
2592,AWAY,
2593,AWAY,
2594,AWAY,
2595,AWAY,
2596,AWAY,
2597,AWAY,
2598,AWAY,
2599,AWAY,
2600,AWAY,
2601,AWAY,
2602,AWAY,
2603,AWAY,
2604,AWAY,
2605,AWAY,
2606,AWAY,
2607,AWAY,
2608,AWAY,
2609,AWAY,
2610,AWAY,
2611,AWAY,
2612,AWAY,
2613,AWAY,
2614,AWAY,
2615,AWAY,
2616,AWAY,
2617,AWAY,
2618,AWAY,
2619,AWAY,
2620,AWAY,
2621,AWAY,
2622,AWAY,
2623,AWAY,
2624,AWAY,
2625,AWAY,
2626,AWAY,
2627,AWAY,
2628,AWAY,
2629,AWAY,
2630,AWAY,
2631,AWAY,
2632,AWAY,
2633,AWAY,
2634,AWAY,
2635,AWAY,
2636,AWAY,
2637,AWAY,
2638,AWAY,
2639,AWAY,
2640,AWAY,
2641,AWAY,
2642,AWAY,
2643,AWAY,
2644,AWAY,
2645,AWAY,
2646,AWAY,
2647,AWAY,
2648,AWAY,
2649,AWAY,
2650,AWAY,
2651,AWAY,
2652,AWAY,
2653,AWAY,
2654,AWAY,
2655,AWAY,
2656,AWAY,
2657,AWAY,
2658,AWAY,
2659,AWAY,
2660,AWAY,
2661,AWAY,
2662,AWAY,
2663,AWAY,
2664,AWAY,
2665,AWAY,
2666,AWAY,
2667,AWAY,
2668,AWAY,
2669,AWAY,
2670,AWAY,
2671,AWAY,
2672,AWAY,
2673,AWAY,
2674,AWAY,
2675,AWAY,
2676,AWAY,
2677,AWAY,
2678,AWAY,
2679,AWAY,
2680,AWAY,
2681,AWAY,
2682,AWAY,
2683,AWAY,
2684,AWAY,
2685,AWAY,
2686,AWAY,
2687,AWAY,
2688,AWAY,
2689,AWAY,
2690,AWAY,
2691,AWAY,
2692,AWAY,
2693,AWAY,
2694,AWAY,
2695,AWAY,
2696,AWAY,
2697,AWAY,
2698,AWAY,
2699,AWAY,
2700,AWAY,
2701,AWAY,
2702,AWAY,
2703,AWAY,
2704,AWAY,
2705,AWAY,
2706,AWAY,
2707,AWAY,
2708,AWAY,
2709,AWAY,
2710,AWAY,
2711,AWAY,
2712,AWAY,
2713,AWAY,
2714,AWAY,
2715,AWAY,
2716,AWAY,
2717,AWAY,
2718,AWAY,
2719,AWAY,
2720,AWAY,
2721,AWAY,
2722,AWAY,
2723,AWAY,
2724,AWAY,
2725,AWAY,
2726,AWAY,
2727,AWAY,
2728,AWAY,
2729,AWAY,
2730,AWAY,
2731,AWAY,
2732,AWAY,
2733,AWAY,
2734,AWAY,
2735,AWAY,
2736,AWAY,
2737,AWAY,
2738,AWAY,
2739,AWAY,
2740,AWAY,
2741,AWAY,
2742,AWAY,
2743,AWAY,
2744,AWAY,
2745,AWAY,
2746,AWAY,
2747,AWAY,
2748,AWAY,
2749,AWAY,
2750,AWAY,
2751,AWAY,
2752,AWAY,
2753,AWAY,
2754,AWAY,
2755,AWAY,
2756,AWAY,
2757,AWAY,
2758,AWAY,
2759,AWAY,
2760,AWAY,
2761,AWAY,
2762,AWAY,
2763,AWAY,
2764,AWAY,
2765,AWAY,
2766,AWAY,
2767,AWAY,
2768,AWAY,
2769,AWAY,
2770,AWAY,
2771,AWAY,
2772,AWAY,
2773,AWAY,
2774,AWAY,
2775,AWAY,
2776,AWAY,
2777,AWAY,
2778,AWAY,
2779,AWAY,
2780,AWAY,
2781,AWAY,
2782,AWAY,
2783,AWAY,
2784,AWAY,
2785,AWAY,
2786,AWAY,
2787,AWAY,
2788,AWAY,
2789,AWAY,
2790,AWAY,
2791,AWAY,
2792,AWAY,
2793,AWAY,
2794,AWAY,
2795,AWAY,
2796,AWAY,
2797,AWAY,
2798,AWAY,
2799,AWAY,
2800,AWAY,
2801,AWAY,
2802,AWAY,
2803,AWAY,
2804,AWAY,
2805,AWAY,
2806,AWAY,
2807,AWAY,
2808,AWAY,
2809,AWAY,
2810,AWAY,
2811,AWAY,
2812,AWAY,
2813,AWAY,
2814,AWAY,
2815,AWAY,
2816,AWAY,
2817,AWAY,
2818,AWAY,
2819,AWAY,
2820,AWAY,
2821,AWAY,
2822,AWAY,
2823,AWAY,
2824,AWAY,
2825,AWAY,
2826,AWAY,
2827,AWAY,
2828,AWAY,
2829,AWAY,
2830,AWAY,
2831,AWAY,
2832,AWAY,
2833,AWAY,
2834,AWAY,
2835,AWAY,
2836,AWAY,
2837,AWAY,
2838,AWAY,
2839,AWAY,
2840,AWAY,
2841,AWAY,
2842,AWAY,
2843,AWAY,
2844,AWAY,
2845,AWAY,
2846,AWAY,
2847,AWAY,
2848,AWAY,
2849,AWAY,
2850,AWAY,
2851,AWAY,
2852,AWAY,
2853,AWAY,
2854,AWAY,
2855,AWAY,
2856,AWAY,
2857,AWAY,
2858,AWAY,
2859,AWAY,
2860,AWAY,
2861,AWAY,
2862,AWAY,
2863,AWAY,
2864,AWAY,
2865,AWAY,
2866,AWAY,
2867,AWAY,
2868,AWAY,
2869,AWAY,
2870,AWAY,
2871,AWAY,
2872,AWAY,
2873,AWAY,
2874,AWAY,
2875,AWAY,
2876,AWAY,
2877,AWAY,
2878,AWAY,
2879,AWAY,
2880,AWAY,
2881,AWAY,
2882,AWAY,
2883,AWAY,
2884,AWAY,
2885,AWAY,
2886,AWAY,
2887,AWAY,
2888,AWAY,
2889,AWAY,
2890,AWAY,
2891,AWAY,
2892,AWAY,
2893,AWAY,
2894,AWAY,
2895,AWAY,
2896,AWAY,
2897,AWAY,
2898,AWAY,
2899,AWAY,
2900,AWAY,
2901,AWAY,
2902,AWAY,
2903,AWAY,
2904,AWAY,
2905,AWAY,
2906,AWAY,
2907,AWAY,
2908,AWAY,
2909,AWAY,
2910,AWAY,
2911,AWAY,
2912,AWAY,
2913,AWAY,
2914,AWAY,
2915,AWAY,
2916,AWAY,
2917,AWAY,
2918,AWAY,
2919,AWAY,
2920,AWAY,
2921,AWAY,
2922,AWAY,
2923,AWAY,
2924,AWAY,
2925,AWAY,
2926,AWAY,
2927,AWAY,
2928,AWAY,
2929,,
2930,,
2931,,
2932,,
2933,,
2934,,
2935,,
2936,,
2937,,
2938,,
2939,,
2940,,
2941,,
2942,,
2943,,
2944,,
2945,,
2946,,
2947,,
2948,,
2949,,
2950,,
2951,,
2952,,
2953,,
2954,,
2955,,
2956,,
2957,,
2958,,
2959,,
2960,,
2961,,
2962,,
2963,,
2964,,
2965,,
2966,,
2967,,
2968,,
2969,,
2970,,
2971,,
2972,,
2973,,
2974,,
2975,,
2976,,
2977,,
2978,,
2979,,
2980,,
2981,,
2982,,
2983,,
2984,,
2985,,
2986,,
2987,,
2988,,
2989,,
2990,,
2991,,
2992,,
2993,,
2994,,
2995,,
2996,,
2997,,
2998,,
2999,,
3000,,
3001,,
3002,,
3003,,
3004,,
3005,,
3006,,
3007,,
3008,,
3009,,
3010,,
3011,,
3012,,
3013,,
3014,,
3015,,
3016,,
3017,,
3018,,
3019,,
3020,Move Around,
3021,Move Around,
3022,Move Around,
3023,Move Around,
3024,Move Around,
3025,Move Around,
3026,Move Around,
3027,Move Around,
3028,Move Around,
3029,Move Around,
3030,Move Around,
3031,Move Around,
3032,Move Around,
3033,Move Around,
3034,Move Around,
3035,Move Around,
3036,Move Around,
3037,Move Around,
3038,Move Around,
3039,Move Around,
3040,Move Around,
3041,Move Around,
3042,Move Around,
3043,Move Around,
3044,Move Around,Kick
3045,Move Around,Kick
3046,Move Around,
3047,About to wake,
3048,About to wake,
3049,About to wake,
3050,About to wake,
3051,About to wake,
3052,About to wake,
3053,About to wake,
3054,About to wake,
3055,About to wake,
3056,About to wake,
3057,About to wake,
3058,About to wake,
3059,About to wake,
3060,About to wake,
3061,About to wake,
3062,About to wake,
3063,About to wake,
3064,About to wake,
3065,About to wake,
3066,About to wake,
3067,About to wake,
3068,About to wake,
3069,About to wake,
3070,About to wake,
3071,About to wake,
3072,About to wake,
3073,About to wake,
3074,About to wake,
3075,About to wake,
3076,About to wake,
3077,About to wake,
3078,About to wake,
3079,About to wake,
3080,About to wake,
3081,About to wake,
3082,About to wake,
3083,About to wake,
3084,About to wake,
3085,About to wake,
3086,About to wake,Kick
3087,About to wake,Kick
3088,About to wake,Kick
3089,About to wake,
3090,About to wake,
3091,About to wake,Kick
3092,About to wake,
3093,About to wake,Kick
3094,About to wake,
3095,About to wake,Kick
3096,About to wake,
3097,awake,
3098,awake,
3099,awake,
3100,awake,
3101,awake,
3102,awake,
3103,awake,
3104,awake,
3105,awake,
3106,awake,
3107,awake,
3108,awake,
3109,awake,
3110,awake,
3111,awake,
3112,awake,
3113,awake,
3114,awake,
3115,awake,
3116,awake,
3117,awake,Kick
3118,awake,Kick
3119,awake,
3120,awake,
3121,awake,
3122,awake,
3123,awake,
3124,awake,
3125,awake,
3126,awake,
3127,awake,
3128,awake,
3129,awake,
3130,awake,
3131,awake,
3132,awake,
3133,awake,
3134,awake,
3135,awake,
3136,awake,
3137,awake,
3138,awake,
3139,awake,
3140,awake,
3141,awake,
3142,awake,
3143,awake,
3144,awake,
3145,awake,
3146,awake,
3147,awake,
3148,awake,
3149,awake,
3150,awake,
3151,awake,
3152,awake,
3153,awake,
3154,awake,
3155,awake,
3156,awake,
3157,awake,
3158,awake,
3159,awake,
3160,awake,
3161,awake,
3162,awake,
3163,awake,
3164,awake,
3165,awake,
3166,awake,
3167,awake,
3168,awake,
3169,awake,
3170,awake,
3171,awake,
3172,awake,
3173,awake,
3174,awake,
3175,awake,
3176,awake,
3177,awake,
3178,awake,
3179,awake,
3180,awake,
3181,awake,
3182,awake,
3183,awake,
3184,awake,
3185,awake,
3186,awake,
3187,Move Around,
3188,awake,
3189,awake,Kick
3190,awake,
3191,awake,
3192,awake,
3193,awake,
3194,awake,
3195,Move Around,
3196,Move Around,
3197,Move Around,Kick
3198,awake,
3199,awake,Kick
3200,awake,
3201,awake,Kick
3202,awake,Kick
3203,awake,Kick
3204,awake,
3205,awake,
3206,awake,
3207,awake,
3208,awake,
3209,awake,
3210,awake,
3211,awake,
3212,awake,Kick
3213,awake,
3214,awake,Kick
3215,awake,
3216,awake,
3217,awake,
3218,awake,
3219,awake,
3220,awake,
3221,awake,
3222,awake,
3223,awake,
3224,awake,
3225,awake,
3226,awake,
3227,awake,
3228,awake,
3229,awake,
3230,awake,
3231,awake,
3232,Move Around,
3233,Move Around,
3234,Move Around,
3235,Move Around,
3236,Move Around,
3237,Move Around,
3238,Move Around,Kick
3239,Move Around,
3240,Move Around,
3241,Move Around,
3242,Move Around,
3243,Move Around,
3244,Move Around,
3245,Move Around,
3246,Move Around,
3247,Move Around,
3248,Move Around,
3249,Move Around,
3250,Move Around,
3251,Move Around,
3252,Move Around,
3253,Move Around,
3254,Move Around,
3255,Move Around,
3256,Move Around,
3257,Move Around,
3258,Move Around,
3259,Move Around,
3260,Move Around,
3261,Move Around,
3262,Move Around,
3263,Move Around,
3264,Move Around,
3265,Move Around,
3266,Move Around,
3267,Move Around,
3268,Move Around,
3269,Move Around,
3270,Move Around,
3271,Move Around,
3272,Move Around,
3273,Move Around,
3274,Move Around,
3275,Move Around,
3276,Move Around,
3277,Move Around,
3278,Move Around,
3279,Move Around,
3280,Move Around,
3281,Move Around,
3282,Move Around,
3283,Move Around,
3284,Move Around,
3285,Move Around,
3286,Move Around,
3287,Move Around,
3288,Move Around,
3289,Move Around,
3290,Move Around,
3291,Move Around,
3292,Move Around,
3293,Move Around,
3294,Move Around,
3295,Move Around,
3296,Asleep,
3297,Asleep,
3298,Asleep,
3299,Asleep,
3300,Asleep,
3301,Asleep,
3302,Asleep,
3303,Asleep,
3304,Asleep,
3305,Asleep,
3306,Asleep,
3307,Asleep,
3308,Asleep,
3309,Asleep,
3310,Asleep,
3311,Asleep,
3312,Asleep,
3313,Asleep,
3314,Asleep,
3315,Asleep,
3316,Asleep,
3317,Asleep,
3318,Asleep,
3319,Asleep,
3320,Asleep,
3321,Asleep,
3322,Asleep,
3323,Asleep,
3324,Asleep,
3325,Asleep,
3326,Asleep,
